id_municipio,cbo_2002,descricao_cargo,vinc_2020,vinc_2021,vinc_2022,sal_2020,sal_2021,sal_2022,eleg_2020,eleg_2021,eleg_2022,delta_vinc_pct,delta_eleg_pct
3552205,131115,Gerente De Serviços Culturais,37,32,36,5043.39,4847.61,4678.28,6,3,3,-2.7,-50.0
3552205,910210,Supervisor Da Manutenção E Reparação De Veículos Pesados,45,44,34,6201.97,6350.62,7386.47,0,0,3,-24.4,
3552205,377130,Jóquei,0,10,33,,1749.67,3150.46,0,0,3,,
3552205,810105,Mestre (Indústria Petroquímica E Carboquímica),4,27,30,10348.38,5046.24,7307.22,0,0,3,650.0,
3552205,203105,Pesquisador Em Ciências Da Computação E Informática,1,19,21,6136.54,4450.2,8720.94,0,0,3,2000.0,
3552205,412120,Supervisor De Digitação E Operação,18,17,14,6363.09,9302.8,6888.06,5,7,3,-22.2,-40.0
3552205,214425,Engenheiro Aeronáutico,13,15,12,12969.43,13651.73,14625.54,3,3,3,-7.7,0.0
3552205,122505,Diretor De  Produção E Operações De Alimentação,8,10,6,11205.82,11216.15,19552.77,3,3,3,-25.0,0.0
3552205,141735,Gerente De Recuperação De Crédito,1,1,4,5240.14,5447.55,18406.28,0,0,3,300.0,
3552205,314715,Técnico De Fundição Em Siderurgia,5,4,3,11007.19,10156.12,16174.36,1,0,3,-40.0,200.0
3552205,910120,Supervisor De Manutenção De Máquinas Gráficas,2,4,3,6979.81,10240.9,23545.22,0,0,3,50.0,
3552205,766210,Impressor Calcográfico,0,0,3,,,15807.83,0,0,3,,
3552205,141105,Gerente De Produção E Operações  Aqüícolas,0,0,3,,,26882.15,0,0,3,,
3552205,514310,Auxiliar De Manutenção Predial,1483,1781,1859,1618.22,1757.05,2051.45,0,0,2,25.4,
3552205,354145,Vendedor Pracista,1670,1634,1636,4441.08,4750.03,5268.35,0,0,2,-2.0,
3552205,421310,Cobrador Interno,789,916,904,1403.13,1453.78,1589.44,0,0,2,14.6,
3552205,313215,Técnico Eletrônico,1753,1001,890,3135.29,4080.78,4988.22,2,2,2,-49.2,0.0
3552205,721405,Operador De Centro De Usinagem Com Comando Numérico,272,310,453,3601.19,3922.25,3966.21,0,0,2,66.5,
3552205,354305,Analista De Exportação E Importação,308,511,409,5495.7,5395.45,6582.05,1,2,2,32.8,100.0
3552205,517110,Bombeiro Civil,457,324,397,3540.6,4546.53,4179.87,0,0,2,-13.1,
3552205,351430,Auxiliar De Serviços Jurídicos,117,144,165,1869.01,1862.87,2470.67,0,0,2,41.0,
3552205,223305,Médico Veterinário,74,91,103,6388.41,6715.94,7004.47,2,2,2,39.2,0.0
3552205,354820,Organizador De Evento,44,53,84,2698.16,2602.34,3329.09,0,0,2,90.9,
3552205,253140,Agenciador De Propaganda,53,38,68,2315.42,2383.03,4406.9,0,0,2,28.3,
3552205,261135,Repórter (Exclusive Rádio E Televisão),36,33,46,4305.96,4519.91,5692.98,0,0,2,27.8,
3552205,212310,Administrador De Redes,45,31,44,3708.11,4031.93,5120.43,0,0,2,-2.2,
3552205,412110,Digitador,44,61,39,2998.56,2348.72,2900.5,0,0,2,-11.4,
3552205,212305,Administrador De Banco De Dados,18,23,36,5373.23,5655.16,4029.83,0,2,2,100.0,
3552205,141405,Comerciante Atacadista,68,38,33,4072.1,3621.31,4978.99,4,2,2,-51.5,-50.0
3552205,213210,Químico Industrial,17,10,15,6326.77,8834.91,6946.29,0,4,2,-11.8,
3552205,717010,Operador De Martelete,12,15,14,2069.18,1594.85,3659.73,0,0,2,16.7,
3552205,131310,Diretor De Instituição Educacional Pública,9,14,13,3835.14,2947.28,6147.78,0,0,2,44.4,
3552205,141715,Gerente De Câmbio E Comércio Exterior,6,7,8,9980.98,11184.39,12399.33,0,2,2,33.3,
3552205,811005,Operador De Processos Químicos E Petroquímicos,12,5,8,5151.93,8796.11,7405.54,2,2,2,-33.3,0.0
3552205,122725,Diretor De Compliance,1,12,8,46077.31,6232.63,11575.38,1,1,2,700.0,100.0
3552205,214350,Engenheiro De Redes De Comunicação,0,5,5,,7582.0,10185.38,0,0,2,,
3552205,142350,Profissonal De Relações Internacionais,2,0,3,5827.77,,26358.33,0,0,2,50.0,
3552205,318310,"Desenhista Técnico (Calefação, Ventilação E Refrigeração)",8,2,2,6306.62,13579.77,15167.08,0,0,2,-75.0,
3552205,342540,Supervisor Da Administração De Aeroportos,0,0,2,,,29362.62,0,0,2,,
3552205,721210,Operador De Máquinas Operatrizes,4257,4602,4566,3039.86,3245.85,3532.7,0,0,1,7.3,
3552205,724315,Soldador,2987,4473,4233,2767.94,3260.66,3874.6,0,0,1,41.7,
3552205,782305,Motorista De Carro De Passeio,1541,1639,1862,2098.6,2492.44,2948.82,0,0,1,20.8,
3552205,848310,Confeiteiro,742,856,885,1849.1,1983.34,2286.21,0,0,1,19.3,
3552205,233210,Instrutor De Aprendizagem E Treinamento Industrial,655,627,879,4204.5,5306.13,6789.81,3,0,1,34.2,-66.7
3552205,354120,Agente De Vendas De Serviços,334,382,515,2707.47,2883.14,3842.42,0,0,1,54.2,
3552205,715305,Armador De Estrutura De Concreto,340,435,472,1996.86,2044.05,2700.49,0,0,1,38.8,
3552205,239405,Coordenador Pedagógico,427,423,431,4039.61,4662.75,6602.11,0,0,1,0.9,
3552205,514120,Zelador De Edifício,393,369,382,2185.66,2177.65,2379.98,0,0,1,-2.8,
3552205,314120,Técnico Mecânico (Máquinas),359,317,367,3937.47,4467.65,5212.32,0,0,1,2.2,
3552205,313220,Técnico Em Manutenção De Equipamentos De Informática,306,344,363,1865.37,2007.33,2475.25,0,0,1,18.6,
3552205,715115,Operador De Escavadeira,199,255,224,2672.38,2842.79,3277.52,0,0,1,12.6,
3552205,515305,Educador Social,170,159,208,1696.27,1999.42,2179.77,0,0,1,22.4,
3552205,391130,Técnico De Planejamento E Programação Da Manutenção,212,228,194,3763.94,4646.19,5157.33,0,0,1,-8.5,
3552205,300105,Técnico Em Mecatrônica - Automação Da Manufatura,164,192,176,4625.66,5312.35,6159.54,0,0,1,7.3,
3552205,773510,Operador De Máquinas De Usinar Madeira (Cnc),48,109,88,2195.13,2152.97,2679.28,0,0,1,83.3,
3552205,252540,Analista De Produtos Bancários,23,47,87,4101.36,3366.89,3009.67,0,1,1,278.3,
3552205,261210,Documentalista,84,81,87,4037.02,4015.74,4159.49,1,1,1,3.6,0.0
3552205,202120,Tecnólogo Em Automação Industrial,66,65,79,2100.61,4058.06,3007.43,0,0,1,19.7,
3552205,142130,Analista De Riscos,0,4,72,,3558.09,3049.86,0,0,1,,
3552205,354705,Representante Comercial Autônomo,125,97,71,1916.34,2776.5,3126.82,1,1,1,-43.2,0.0
3552205,253120,Diretor De Mídia (Publicidade),87,96,66,3788.27,3508.41,5474.27,0,0,1,-24.1,
3552205,253135,Diretor De Contas (Publicidade),6,61,51,5325.21,3766.17,4285.64,1,1,1,750.0,0.0
3552205,351105,Técnico De Contabilidade,94,54,51,4013.31,3039.24,3665.32,0,0,1,-45.7,
3552205,840110,Supervisor Da Indústria De Bebidas,53,49,48,7383.68,7816.13,9058.3,0,1,1,-9.4,
3552205,311515,"Técnico De Utilidade (Produção E Distribuição De Vapor, Gases, Óleos, Combustíveis, Energia)",68,43,41,5531.78,8332.11,8706.86,0,0,1,-39.7,
3552205,252605,Gestor Em Segurança,24,28,40,4563.6,5792.16,6057.06,1,3,1,66.7,0.0
3552205,732120,Instalador De Linhas Elétricas De Alta E Baixa - Tensão (Rede Aérea E Subterrânea),24,34,35,3135.15,2742.49,5258.31,0,0,1,45.8,
3552205,341320,Condutor De Máquinas (Bombeador),10,8,29,2068.93,2250.88,2705.97,0,0,1,190.0,
3552205,322235,Auxiliar De Enfermagem Do Trabalho,41,31,28,2875.8,3035.31,3602.19,0,0,1,-31.7,
3552205,410220,Supervisor De Controle Patrimonial,80,56,26,3549.91,4050.81,5089.64,1,1,1,-67.5,0.0
3552205,142340,Ouvidor,17,21,23,5306.48,5230.83,5943.39,0,0,1,35.3,
3552205,710115,Supervisor De Perfuração E Desmonte,23,23,23,3487.06,3819.67,4648.26,0,0,1,0.0,
3552205,766150,Operador De Processo De Tratamento De Imagem,15,26,22,1817.58,2277.03,4573.88,0,0,1,46.7,
3552205,261120,Editor,29,22,20,2647.97,3026.36,5352.09,0,0,1,-31.0,
3552205,720125,Mestre De Fundição,11,8,18,5756.76,5022.33,4772.46,0,0,1,63.6,
3552205,252320,Tecnólogo Em Secretariado Escolar,17,11,15,2418.36,2354.87,3114.49,0,0,1,-11.8,
3552205,773355,Torneiro Na Usinagem Convencional De Madeira,22,10,12,2410.55,3274.51,5351.81,0,0,1,-45.5,
3552205,514105,Ascensorista,0,1,11,,4575.34,4740.51,0,0,1,,
3552205,122620,Diretor De Operações De Serviços De Transporte,2,9,10,25292.51,6155.29,6811.45,2,1,1,400.0,-50.0
3552205,261820,Repórter Fotográfico,6,5,5,5259.39,6294.89,18829.67,0,0,1,-16.7,
3552205,254410,Fiscal De Tributos Municipal,0,2,5,,1949.34,5267.61,0,0,1,,
3552205,262215,Diretor De Programas De Televisão,3,3,4,11288.46,10464.24,14335.61,0,0,1,33.3,
3552205,241020,Advogado (Direito Público),7,1,3,10872.02,19722.24,10698.87,1,1,1,-57.1,0.0
3552205,122105,Diretor De Produção E Operações Em Empresa Agropecuária,3,3,1,3173.1,3950.54,42521.84,0,0,1,-66.7,
3552205,225130,Médico De Família E Comunidade,1,1,1,12241.61,14000.87,15385.95,0,1,1,0.0,
3552205,141725,Gerente De Crédito Imobiliário,0,1,1,,7684.29,43936.85,0,0,1,,
3552205,225139,Médico Sanitarista,1,1,1,12819.03,12612.5,14717.52,0,0,1,0.0,
3552205,353210,Técnico De Operações E Serviços Bancários - Crédito Imobiliário,0,0,1,,,53733.7,0,0,1,,
3552205,215120,Coordenador De Operações De Combate À Poluição No Meio Aquaviário,1,1,1,15476.46,15449.29,17660.8,1,1,1,0.0,0.0
3552205,122610,Diretor De Operações De Serviços De Armazenamento,0,1,1,,34669.72,42308.25,0,1,1,,
3552205,374415,Finalizador De Vídeo,1,1,1,4059.05,4170.48,54580.82,0,0,1,0.0,
3552205,241310,Oficial Do Registro Civil De Pessoas Jurídicas,1,1,1,13323.96,15882.58,15540.13,0,1,1,0.0,
3552205,241335,Tabelião De Notas,1,1,1,21131.34,25187.2,27608.23,1,1,1,0.0,0.0
3552205,710120,Supervisor De Produção Na Mineração,11,11,1,6098.81,7450.54,15945.03,0,0,1,-90.9,
